Run 1: Time (min),Run 1: Dissolved Oxygen (mg/L),Run 1: Dissolved Oxygen 2 (mg/L),Run 1: Dissolved Oxygen 3 (mg/L)
146.7,6.776624664,6.611492315,6.322934556
146.7166667,6.782389038,6.611492315,6.322934556
146.7333333,6.776624664,6.611492315,6.317170183
146.75,6.782389038,6.611492315,6.328359849
146.7666667,6.776624664,6.611492315,6.328359849
146.7833333,6.776624664,6.611492315,6.322934556
146.8,6.776624664,6.622342901,6.322934556
146.8166667,6.782389038,6.616917608,6.328359849
146.8333333,6.776624664,6.622342901,6.328359849
146.85,6.782389038,6.622342901,6.322934556
146.8666667,6.776624664,6.628107275,6.322934556
146.8833333,6.776624664,6.622342901,6.317170183
146.9,6.776624664,6.622342901,6.31174489
146.9166667,6.776624664,6.622342901,6.317170183
146.9333333,6.776624664,6.628107275,6.31174489
146.95,6.776624664,6.622342901,6.317170183
146.9666667,6.776624664,6.622342901,6.31174489
146.9833333,6.782389038,6.628107275,6.31174489
147,6.765774078,6.628107275,6.322934556
147.0166667,6.771199371,6.616917608,6.317170183
147.0333333,6.771199371,6.622342901,6.322934556
147.05,6.771199371,6.616917608,6.322934556
147.0666667,6.776624664,6.611492315,6.322934556
147.0833333,6.776624664,6.611492315,6.322934556
147.1,6.771199371,6.611492315,6.322934556
147.1166667,6.776624664,6.622342901,6.322934556
147.1333333,6.776624664,6.616917608,6.322934556
147.15,6.782389038,6.616917608,6.322934556
147.1666667,6.782389038,6.611492315,6.317170183
147.1833333,6.782389038,6.616917608,6.317170183
147.2,6.782389038,6.611492315,6.322934556
147.2166667,6.776624664,6.611492315,6.31174489
147.2333333,6.776624664,6.616917608,6.317170183
147.25,6.776624664,6.611492315,6.322934556
147.2666667,6.776624664,6.611492315,6.322934556
147.2833333,6.776624664,6.611492315,6.317170183
147.3,6.776624664,6.622342901,6.322934556
147.3166667,6.776624664,6.622342901,6.328359849
147.3333333,6.771199371,6.622342901,6.328359849
147.35,6.771199371,6.622342901,6.328359849
147.3666667,6.771199371,6.616917608,6.322934556
147.3833333,6.771199371,6.622342901,6.317170183
147.4,6.760009705,6.611492315,6.31174489
147.4166667,6.760009705,6.616917608,6.31174489
147.4333333,6.760009705,6.616917608,6.31174489
147.45,6.765774078,6.622342901,6.317170183
147.4666667,6.760009705,6.622342901,6.31174489
147.4833333,6.765774078,6.628107275,6.31174489
147.5,6.771199371,6.622342901,6.31174489
147.5166667,6.782389038,6.611492315,6.306319597
147.5333333,6.771199371,6.611492315,6.306319597
147.55,6.771199371,6.611492315,6.306319597
147.5666667,6.776624664,6.611492315,6.306319597
147.5833333,6.776624664,6.611492315,6.306319597
147.6,6.776624664,6.611492315,6.295129931
147.6166667,6.776624664,6.611492315,6.300555224
147.6333333,6.776624664,6.611492315,6.295129931
147.65,6.776624664,6.611492315,6.295129931
147.6666667,6.776624664,6.611492315,6.295129931
147.6833333,6.771199371,6.611492315,6.295129931
147.7,6.776624664,6.611492315,6.295129931
147.7166667,6.782389038,6.611492315,6.295129931
147.7333333,6.782389038,6.606067023,6.295129931
147.75,6.782389038,6.606067023,6.306319597
147.7666667,6.78781433,6.611492315,6.295129931
147.7833333,6.782389038,6.611492315,6.295129931
147.8,6.782389038,6.611492315,6.295129931
147.8166667,6.782389038,6.611492315,6.295129931
147.8333333,6.776624664,6.611492315,6.295129931
147.85,6.782389038,6.611492315,6.295129931
147.8666667,6.776624664,6.611492315,6.300555224
147.8833333,6.782389038,6.606067023,6.306319597
147.9,6.776624664,6.611492315,6.306319597
147.9166667,6.782389038,6.606067023,6.306319597
147.9333333,6.782389038,6.611492315,6.306319597
147.95,6.782389038,6.606067023,6.306319597
147.9666667,6.782389038,6.606067023,6.31174489
147.9833333,6.782389038,6.606067023,6.306319597
148,6.782389038,6.611492315,6.306319597
148.0166667,6.776624664,6.611492315,6.306319597
148.0333333,6.776624664,6.622342901,6.306319597
148.05,6.776624664,6.611492315,6.306319597
148.0666667,6.782389038,6.611492315,6.306319597
148.0833333,6.782389038,6.611492315,6.295129931
148.1,6.782389038,6.611492315,6.300555224
148.1166667,6.78781433,6.611492315,6.306319597
148.1333333,6.78781433,6.611492315,6.295129931
148.15,6.78781433,6.611492315,6.300555224
148.1666667,6.78781433,6.611492315,6.300555224
148.1833333,6.78781433,6.622342901,6.295129931
148.2,6.78781433,6.622342901,6.300555224
148.2166667,6.78781433,6.628107275,6.295129931
148.2333333,6.78781433,6.628107275,6.289704638
148.25,6.78781433,6.628107275,6.289704638
148.2666667,6.78781433,6.628107275,6.289704638
148.2833333,6.782389038,6.628107275,6.295129931
148.3,6.78781433,6.622342901,6.289704638
148.3166667,6.782389038,6.622342901,6.289704638
148.3333333,6.78781433,6.616917608,6.289704638
148.35,6.782389038,6.616917608,6.289704638
148.3666667,6.782389038,6.616917608,6.289704638
148.3833333,6.782389038,6.622342901,6.283940265
148.4,6.782389038,6.616917608,6.295129931
148.4166667,6.771199371,6.622342901,6.289704638
148.4333333,6.782389038,6.611492315,6.295129931
148.45,6.776624664,6.616917608,6.295129931
148.4666667,6.771199371,6.606067023,6.295129931
148.4833333,6.776624664,6.606067023,6.300555224
148.5,6.776624664,6.611492315,6.295129931
148.5166667,6.771199371,6.606067023,6.300555224
148.5333333,6.771199371,6.616917608,6.289704638
148.55,6.771199371,6.616917608,6.289704638
148.5666667,6.760009705,6.611492315,6.289704638
148.5833333,6.765774078,6.611492315,6.289704638
148.6,6.754584412,6.606067023,6.295129931
148.6166667,6.760009705,6.606067023,6.289704638
148.6333333,6.760009705,6.611492315,6.289704638
148.65,6.760009705,6.600302649,6.295129931
148.6666667,6.760009705,6.606067023,6.289704638
148.6833333,6.760009705,6.606067023,6.289704638
148.7,6.765774078,6.600302649,6.295129931
148.7166667,6.771199371,6.606067023,6.289704638
148.7333333,6.771199371,6.611492315,6.289704638
148.75,6.771199371,6.606067023,6.289704638
148.7666667,6.771199371,6.611492315,6.295129931
148.7833333,6.782389038,6.611492315,6.300555224
148.8,6.776624664,6.622342901,6.300555224
148.8166667,6.793239623,6.622342901,6.300555224
148.8333333,6.793239623,6.622342901,6.300555224
148.85,6.799003997,6.622342901,6.295129931
148.8666667,6.804429289,6.611492315,6.295129931
148.8833333,6.804429289,6.611492315,6.295129931
148.9,6.809854582,6.616917608,6.300555224
148.9166667,6.821044248,6.611492315,6.306319597
148.9333333,6.815618956,6.616917608,6.306319597
148.95,6.809854582,6.611492315,6.31174489
148.9666667,6.815618956,6.611492315,6.31174489
148.9833333,6.804429289,6.611492315,6.31174489
149,6.804429289,6.611492315,6.31174489
149.0166667,6.804429289,6.611492315,6.322934556
149.0333333,6.804429289,6.611492315,6.322934556
149.05,6.793239623,6.616917608,6.31174489
149.0666667,6.799003997,6.611492315,6.31174489
149.0833333,6.78781433,6.606067023,6.317170183
149.1,6.78781433,6.611492315,6.31174489
149.1166667,6.78781433,6.611492315,6.31174489
149.1333333,6.782389038,6.606067023,6.306319597
149.15,6.782389038,6.606067023,6.306319597
149.1666667,6.776624664,6.611492315,6.306319597
149.1833333,6.782389038,6.606067023,6.306319597
149.2,6.776624664,6.606067023,6.306319597
149.2166667,6.776624664,6.606067023,6.306319597
149.2333333,6.765774078,6.600302649,6.306319597
149.25,6.765774078,6.600302649,6.306319597
149.2666667,6.760009705,6.600302649,6.295129931
149.2833333,6.760009705,6.606067023,6.295129931
149.3,6.760009705,6.606067023,6.295129931
149.3166667,6.754584412,6.600302649,6.295129931
149.3333333,6.743394746,6.611492315,6.289704638
149.35,6.737969453,6.606067023,6.289704638
149.3666667,6.732205079,6.606067023,6.289704638
149.3833333,6.726779787,6.611492315,6.289704638
149.4,6.71559012,6.611492315,6.289704638
149.4166667,6.71559012,6.622342901,6.289704638
149.4333333,6.710164828,6.622342901,6.289704638
149.45,6.704739535,6.622342901,6.289704638
149.4666667,6.704739535,6.622342901,6.283940265
149.4833333,6.704739535,6.622342901,6.289704638
149.5,6.704739535,6.622342901,6.295129931
149.5166667,6.704739535,6.611492315,6.289704638
149.5333333,6.704739535,6.611492315,6.289704638
149.55,6.698975161,6.611492315,6.295129931
149.5666667,6.693549868,6.606067023,6.295129931
149.5833333,6.688124576,6.606067023,6.306319597
149.6,6.688124576,6.600302649,6.306319597
149.6166667,6.693549868,6.606067023,6.306319597
149.6333333,6.688124576,6.594877356,6.306319597
149.65,6.688124576,6.594877356,6.300555224
149.6666667,6.688124576,6.594877356,6.306319597
149.6833333,6.682360202,6.594877356,6.295129931
149.7,6.688124576,6.600302649,6.295129931
149.7166667,6.671509617,6.600302649,6.295129931
149.7333333,6.676934909,6.600302649,6.289704638
149.75,6.671509617,6.600302649,6.289704638
149.7666667,6.671509617,6.589452064,6.289704638
149.7833333,6.665745243,6.589452064,6.289704638
149.8,6.665745243,6.58368769,6.283940265
149.8166667,6.665745243,6.578262397,6.278514972
149.8333333,6.665745243,6.578262397,6.283940265
149.85,6.665745243,6.589452064,6.283940265
149.8666667,6.66031995,6.58368769,6.283940265
149.8833333,6.665745243,6.58368769,6.283940265
149.9,6.665745243,6.589452064,6.278514972
149.9166667,6.654894658,6.589452064,6.278514972
149.9333333,6.654894658,6.589452064,6.278514972
149.95,6.66031995,6.589452064,6.278514972
149.9666667,6.66031995,6.589452064,6.278514972
149.9833333,6.66031995,6.594877356,6.278514972
150,6.665745243,6.594877356,6.273089679
150.0166667,6.665745243,6.594877356,6.267664386
150.0333333,6.665745243,6.58368769,6.278514972
150.05,6.671509617,6.589452064,6.278514972
150.0666667,6.682360202,6.578262397,6.278514972
150.0833333,6.665745243,6.58368769,6.273089679
150.1,6.671509617,6.58368769,6.278514972
150.1166667,6.665745243,6.58368769,6.273089679
150.1333333,6.665745243,6.589452064,6.273089679
150.15,6.66031995,6.589452064,6.267664386
150.1666667,6.654894658,6.594877356,6.267664386
150.1833333,6.649130284,6.594877356,6.267664386
150.2,6.643704991,6.594877356,6.267664386
150.2166667,6.643704991,6.594877356,6.267664386
150.2333333,6.638279698,6.594877356,6.267664386
150.25,6.638279698,6.594877356,6.267664386
150.2666667,6.643704991,6.594877356,6.267664386
150.2833333,6.638279698,6.594877356,6.267664386
150.3,6.638279698,6.594877356,6.267664386
150.3166667,6.643704991,6.594877356,6.267664386
150.3333333,6.643704991,6.600302649,6.261900013
150.35,6.643704991,6.594877356,6.273089679
150.3666667,6.649130284,6.606067023,6.267664386
150.3833333,6.654894658,6.600302649,6.273089679
150.4,6.649130284,6.600302649,6.267664386
150.4166667,6.654894658,6.589452064,6.267664386
150.4333333,6.665745243,6.589452064,6.273089679
150.45,6.665745243,6.58368769,6.267664386
150.4666667,6.66031995,6.589452064,6.267664386
150.4833333,6.665745243,6.589452064,6.267664386
150.5,6.665745243,6.589452064,6.267664386
150.5166667,6.66031995,6.589452064,6.261900013
150.5333333,6.649130284,6.589452064,6.267664386
150.55,6.654894658,6.589452064,6.267664386
150.5666667,6.654894658,6.58368769,6.267664386
150.5833333,6.649130284,6.58368769,6.267664386
150.6,6.643704991,6.58368769,6.267664386
150.6166667,6.649130284,6.589452064,6.267664386
150.6333333,6.649130284,6.58368769,6.267664386
150.65,6.649130284,6.58368769,6.273089679
150.6666667,6.649130284,6.589452064,6.267664386
150.6833333,6.649130284,6.58368769,6.267664386
150.7,6.649130284,6.589452064,6.267664386
150.7166667,6.649130284,6.589452064,6.273089679
150.7333333,6.643704991,6.589452064,6.267664386
150.75,6.643704991,6.600302649,6.267664386
150.7666667,6.632515325,6.594877356,6.267664386
150.7833333,6.632515325,6.594877356,6.267664386
150.8,6.627090032,6.594877356,6.267664386
150.8166667,6.621664739,6.589452064,6.267664386
150.8333333,6.621664739,6.58368769,6.267664386
150.85,6.621664739,6.589452064,6.267664386
150.8666667,6.627090032,6.589452064,6.261900013
150.8833333,6.627090032,6.589452064,6.261900013
150.9,6.627090032,6.589452064,6.267664386
150.9166667,6.632515325,6.589452064,6.261900013
150.9333333,6.632515325,6.589452064,6.261900013
150.95,6.632515325,6.594877356,6.25647472
150.9666667,6.632515325,6.600302649,6.261900013
150.9833333,6.627090032,6.600302649,6.251049427
151,6.632515325,6.594877356,6.261900013
151.0166667,6.621664739,6.594877356,6.251049427
151.0333333,6.627090032,6.594877356,6.251049427
151.05,6.627090032,6.594877356,6.261900013
151.0666667,6.627090032,6.594877356,6.251049427
151.0833333,6.627090032,6.594877356,6.25647472
151.1,6.632515325,6.594877356,6.251049427
151.1166667,6.627090032,6.589452064,6.251049427
151.1333333,6.627090032,6.58368769,6.25647472
151.15,6.627090032,6.58368769,6.245285054
151.1666667,6.621664739,6.58368769,6.251049427
151.1833333,6.621664739,6.58368769,6.25647472
151.2,6.621664739,6.58368769,6.251049427
151.2166667,6.627090032,6.589452064,6.251049427
151.2333333,6.632515325,6.589452064,6.245285054
151.25,6.627090032,6.58368769,6.251049427
151.2666667,6.632515325,6.58368769,6.245285054
151.2833333,6.627090032,6.589452064,6.245285054
151.3,6.632515325,6.589452064,6.251049427
151.3166667,6.627090032,6.589452064,6.245285054
151.3333333,6.627090032,6.58368769,6.251049427
151.35,6.627090032,6.589452064,6.245285054
151.3666667,6.627090032,6.58368769,6.245285054
151.3833333,6.627090032,6.589452064,6.251049427
151.4,6.632515325,6.58368769,6.245285054
151.4166667,6.627090032,6.58368769,6.245285054
151.4333333,6.627090032,6.589452064,6.245285054
151.45,6.627090032,6.58368769,6.245285054
151.4666667,6.627090032,6.58368769,6.245285054
151.4833333,6.632515325,6.578262397,6.251049427
151.5,6.627090032,6.58368769,6.245285054
151.5166667,6.627090032,6.58368769,6.245285054
151.5333333,6.638279698,6.578262397,6.239859761
151.55,6.632515325,6.58368769,6.245285054
151.5666667,6.638279698,6.58368769,6.245285054
151.5833333,6.638279698,6.589452064,6.245285054
151.6,6.643704991,6.589452064,6.251049427
151.6166667,6.632515325,6.589452064,6.245285054
151.6333333,6.632515325,6.594877356,6.245285054
151.65,6.632515325,6.594877356,6.251049427
151.6666667,6.632515325,6.594877356,6.251049427
151.6833333,6.627090032,6.594877356,6.261900013
151.7,6.632515325,6.594877356,6.261900013
151.7166667,6.632515325,6.594877356,6.267664386
151.7333333,6.638279698,6.600302649,6.267664386
151.75,6.632515325,6.589452064,6.267664386
151.7666667,6.638279698,6.589452064,6.267664386
151.7833333,6.632515325,6.58368769,6.267664386
151.8,6.627090032,6.58368769,6.261900013
151.8166667,6.632515325,6.58368769,6.25647472
151.8333333,6.632515325,6.578262397,6.261900013
151.85,6.632515325,6.567072731,6.251049427
151.8666667,6.638279698,6.567072731,6.251049427
151.8833333,6.632515325,6.567072731,6.251049427
151.9,6.632515325,6.561647438,6.245285054
151.9166667,6.632515325,6.561647438,6.245285054
151.9333333,6.632515325,6.550457772,6.251049427
151.95,6.627090032,6.550457772,6.245285054
151.9666667,6.632515325,6.550457772,6.261900013
151.9833333,6.627090032,6.556222145,6.251049427
152,6.627090032,6.550457772,6.251049427
152.0166667,6.627090032,6.561647438,6.251049427
152.0333333,6.638279698,6.561647438,6.251049427
152.05,6.638279698,6.561647438,6.245285054
152.0666667,6.638279698,6.561647438,6.245285054
152.0833333,6.638279698,6.561647438,6.239859761
152.1,6.638279698,6.567072731,6.239859761
152.1166667,6.638279698,6.567072731,6.239859761
152.1333333,6.638279698,6.567072731,6.234434468
152.15,6.638279698,6.567072731,6.234434468
152.1666667,6.638279698,6.578262397,6.234434468
152.1833333,6.638279698,6.58368769,6.234434468
152.2,6.643704991,6.58368769,6.228670095
152.2166667,6.643704991,6.589452064,6.228670095
152.2333333,6.643704991,6.589452064,6.228670095
152.25,6.643704991,6.589452064,6.223244802
152.2666667,6.643704991,6.589452064,6.228670095
152.2833333,6.649130284,6.589452064,6.228670095
152.3,6.643704991,6.589452064,6.234434468
152.3166667,6.649130284,6.589452064,6.234434468
152.3333333,6.654894658,6.589452064,6.234434468
152.35,6.66031995,6.589452064,6.234434468
152.3666667,6.66031995,6.589452064,6.234434468
152.3833333,6.665745243,6.58368769,6.234434468
152.4,6.654894658,6.578262397,6.234434468
152.4166667,6.649130284,6.58368769,6.234434468
152.4333333,6.649130284,6.578262397,6.234434468
152.45,6.649130284,6.578262397,6.234434468
152.4666667,6.643704991,6.578262397,6.234434468
152.4833333,6.638279698,6.578262397,6.234434468
152.5,6.632515325,6.567072731,6.234434468
152.5166667,6.627090032,6.561647438,6.234434468
152.5333333,6.627090032,6.567072731,6.234434468
152.55,6.627090032,6.561647438,6.239859761
152.5666667,6.621664739,6.561647438,6.239859761
152.5833333,6.621664739,6.550457772,6.234434468
152.6,6.621664739,6.550457772,6.239859761
152.6166667,6.627090032,6.550457772,6.234434468
152.6333333,6.627090032,6.561647438,6.234434468
152.65,6.627090032,6.561647438,6.234434468
152.6666667,6.627090032,6.567072731,6.234434468
152.6833333,6.627090032,6.567072731,6.223244802
152.7,6.621664739,6.561647438,6.223244802
152.7166667,6.627090032,6.561647438,6.228670095
152.7333333,6.615900366,6.561647438,6.228670095
152.75,6.621664739,6.561647438,6.228670095
152.7666667,6.610475073,6.561647438,6.228670095
152.7833333,6.610475073,6.561647438,6.223244802
152.8,6.610475073,6.567072731,6.228670095
152.8166667,6.610475073,6.567072731,6.228670095
152.8333333,6.610475073,6.567072731,6.234434468
152.85,6.60504978,6.567072731,6.234434468
152.8666667,6.60504978,6.572837104,6.234434468
152.8833333,6.60504978,6.567072731,6.234434468
152.9,6.610475073,6.561647438,6.234434468
152.9166667,6.615900366,6.561647438,6.239859761
152.9333333,6.638279698,6.561647438,6.245285054
152.95,6.627090032,6.561647438,6.239859761
152.9666667,6.632515325,6.567072731,6.239859761
152.9833333,6.632515325,6.561647438,6.234434468
153,6.638279698,6.567072731,6.234434468
153.0166667,6.632515325,6.567072731,6.223244802
153.0333333,6.638279698,6.572837104,6.228670095
153.05,6.643704991,6.567072731,6.234434468
153.0666667,6.643704991,6.572837104,6.234434468
153.0833333,6.643704991,6.567072731,6.234434468
153.1,6.643704991,6.567072731,6.239859761
153.1166667,6.643704991,6.567072731,6.239859761
153.1333333,6.643704991,6.572837104,6.239859761
153.15,6.643704991,6.578262397,6.239859761
153.1666667,6.643704991,6.578262397,6.245285054
153.1833333,6.638279698,6.578262397,6.245285054
153.2,6.638279698,6.572837104,6.245285054
153.2166667,6.638279698,6.567072731,6.239859761
153.2333333,6.643704991,6.567072731,6.245285054
153.25,6.638279698,6.578262397,6.239859761
153.2666667,6.638279698,6.561647438,6.234434468
153.2833333,6.638279698,6.567072731,6.234434468
153.3,6.638279698,6.556222145,6.234434468
153.3166667,6.638279698,6.556222145,6.234434468
153.3333333,6.643704991,6.556222145,6.234434468
153.35,6.643704991,6.561647438,6.228670095
153.3666667,6.643704991,6.556222145,6.228670095
153.3833333,6.643704991,6.550457772,6.223244802
153.4,6.643704991,6.550457772,6.217819509
153.4166667,6.643704991,6.550457772,6.223244802
153.4333333,6.643704991,6.545032479,6.217819509
153.45,6.643704991,6.545032479,6.217819509
153.4666667,6.638279698,6.539607186,6.217819509
153.4833333,6.638279698,6.534181894,6.217819509
153.5,6.643704991,6.534181894,6.217819509
153.5166667,6.638279698,6.534181894,6.217819509
153.5333333,6.638279698,6.52841752,6.217819509
153.55,6.638279698,6.534181894,6.217819509
153.5666667,6.638279698,6.534181894,6.217819509
153.5833333,6.638279698,6.539607186,6.217819509
153.6,6.643704991,6.545032479,6.217819509
153.6166667,6.643704991,6.539607186,6.212055136
153.6333333,6.643704991,6.550457772,6.217819509
153.65,6.638279698,6.556222145,6.223244802
153.6666667,6.632515325,6.561647438,6.223244802
153.6833333,6.638279698,6.561647438,6.217819509
153.7,6.627090032,6.561647438,6.223244802
153.7166667,6.627090032,6.567072731,6.228670095
153.7333333,6.627090032,6.561647438,6.223244802
153.75,6.638279698,6.561647438,6.223244802
153.7666667,6.632515325,6.561647438,6.228670095
153.7833333,6.638279698,6.567072731,6.223244802
153.8,6.632515325,6.567072731,6.234434468
153.8166667,6.643704991,6.578262397,6.234434468
153.8333333,6.638279698,6.578262397,6.234434468
153.85,6.643704991,6.578262397,6.239859761
153.8666667,6.649130284,6.578262397,6.239859761
153.8833333,6.654894658,6.578262397,6.245285054
153.9,6.665745243,6.578262397,6.245285054
153.9166667,6.665745243,6.578262397,6.245285054
153.9333333,6.665745243,6.572837104,6.245285054
153.95,6.665745243,6.578262397,6.245285054
153.9666667,6.665745243,6.578262397,6.245285054
153.9833333,6.665745243,6.572837104,6.245285054
154,6.665745243,6.578262397,6.251049427
154.0166667,6.665745243,6.58368769,6.245285054
154.0333333,6.66031995,6.58368769,6.251049427
154.05,6.66031995,6.58368769,6.251049427
154.0666667,6.654894658,6.58368769,6.251049427
154.0833333,6.654894658,6.572837104,6.251049427
154.1,6.649130284,6.578262397,6.25647472
154.1166667,6.643704991,6.567072731,6.251049427
154.1333333,6.638279698,6.561647438,6.25647472
154.15,6.638279698,6.561647438,6.251049427
154.1666667,6.627090032,6.561647438,6.251049427
154.1833333,6.621664739,6.561647438,6.245285054
154.2,6.621664739,6.561647438,6.245285054
154.2166667,6.615900366,6.561647438,6.245285054
154.2333333,6.610475073,6.567072731,6.239859761
154.25,6.60504978,6.567072731,6.239859761
154.2666667,6.60504978,6.567072731,6.239859761
154.2833333,6.599285407,6.561647438,6.239859761
154.3,6.599285407,6.561647438,6.239859761
154.3166667,6.60504978,6.561647438,6.234434468
154.3333333,6.599285407,6.561647438,6.234434468
154.35,6.60504978,6.561647438,6.234434468
154.3666667,6.60504978,6.561647438,6.234434468
154.3833333,6.60504978,6.561647438,6.234434468
154.4,6.60504978,6.561647438,6.234434468
154.4166667,6.60504978,6.556222145,6.239859761
154.4333333,6.599285407,6.561647438,6.239859761
154.45,6.599285407,6.556222145,6.239859761
154.4666667,6.599285407,6.561647438,6.239859761
154.4833333,6.60504978,6.561647438,6.239859761
154.5,6.599285407,6.561647438,6.239859761
154.5166667,6.599285407,6.561647438,6.234434468
154.5333333,6.599285407,6.556222145,6.234434468
154.55,6.60504978,6.550457772,6.234434468
154.5666667,6.599285407,6.550457772,6.234434468
154.5833333,6.60504978,6.556222145,6.239859761
154.6,6.60504978,6.550457772,6.239859761
154.6166667,6.599285407,6.556222145,6.239859761
154.6333333,6.588434821,6.545032479,6.239859761
154.65,6.582670448,6.545032479,6.239859761
154.6666667,6.577245155,6.545032479,6.245285054
154.6833333,6.577245155,6.545032479,6.234434468
154.7,6.571819862,6.545032479,6.234434468
154.7166667,6.571819862,6.550457772,6.234434468
154.7333333,6.571819862,6.561647438,6.234434468
154.75,6.566055489,6.561647438,6.234434468
154.7666667,6.566055489,6.561647438,6.234434468
154.7833333,6.566055489,6.561647438,6.234434468
154.8,6.566055489,6.561647438,6.223244802
154.8166667,6.566055489,6.561647438,6.223244802
154.8333333,6.566055489,6.561647438,6.223244802
154.85,6.577245155,6.561647438,6.234434468
154.8666667,6.577245155,6.561647438,6.223244802
154.8833333,6.566055489,6.561647438,6.217819509
154.9,6.571819862,6.556222145,6.217819509
154.9166667,6.571819862,6.561647438,6.217819509
154.9333333,6.571819862,6.561647438,6.212055136
154.95,6.571819862,6.561647438,6.217819509
154.9666667,6.571819862,6.550457772,6.20120455
154.9833333,6.571819862,6.556222145,6.206629843
155,6.571819862,6.550457772,6.20120455
155.0166667,6.571819862,6.550457772,6.206629843
155.0333333,6.571819862,6.545032479,6.20120455
155.05,6.577245155,6.545032479,6.206629843
155.0666667,6.577245155,6.545032479,6.20120455
155.0833333,6.577245155,6.550457772,6.206629843
155.1,6.582670448,6.545032479,6.217819509
155.1166667,6.577245155,6.545032479,6.206629843
155.1333333,6.571819862,6.545032479,6.206629843
155.15,6.577245155,6.545032479,6.212055136
155.1666667,6.571819862,6.539607186,6.212055136
155.1833333,6.571819862,6.539607186,6.212055136
155.2,6.566055489,6.539607186,6.217819509
155.2166667,6.566055489,6.545032479,6.217819509
155.2333333,6.560630196,6.539607186,6.217819509
155.25,6.560630196,6.539607186,6.217819509
155.2666667,6.560630196,6.539607186,6.217819509
155.2833333,6.560630196,6.539607186,6.217819509
155.3,6.560630196,6.52841752,6.217819509
155.3166667,6.555204903,6.534181894,6.217819509
155.3333333,6.555204903,6.534181894,6.223244802
155.35,6.560630196,6.539607186,6.217819509
155.3666667,6.555204903,6.539607186,6.217819509
155.3833333,6.549440529,6.539607186,6.217819509
155.4,6.560630196,6.539607186,6.217819509
155.4166667,6.555204903,6.539607186,6.212055136
155.4333333,6.560630196,6.539607186,6.20120455
155.45,6.560630196,6.545032479,6.20120455
155.4666667,6.560630196,6.550457772,6.195440176
155.4833333,6.555204903,6.550457772,6.20120455
155.5,6.566055489,6.561647438,6.195440176
155.5166667,6.566055489,6.561647438,6.195440176
155.5333333,6.571819862,6.561647438,6.195440176
155.55,6.571819862,6.561647438,6.20120455
155.5666667,6.577245155,6.567072731,6.195440176
155.5833333,6.577245155,6.567072731,6.206629843
155.6,6.588434821,6.567072731,6.195440176
155.6166667,6.582670448,6.572837104,6.20120455
155.6333333,6.582670448,6.578262397,6.195440176
155.65,6.582670448,6.567072731,6.20120455
155.6666667,6.582670448,6.567072731,6.20120455
155.6833333,6.577245155,6.561647438,6.206629843
155.7,6.577245155,6.561647438,6.206629843
155.7166667,6.571819862,6.561647438,6.206629843
155.7333333,6.571819862,6.556222145,6.206629843
155.75,6.571819862,6.539607186,6.212055136
155.7666667,6.571819862,6.539607186,6.212055136
155.7833333,6.566055489,6.534181894,6.20120455
155.8,6.571819862,6.522992227,6.206629843
155.8166667,6.560630196,6.522992227,6.212055136
155.8333333,6.566055489,6.534181894,6.212055136
155.85,6.560630196,6.534181894,6.217819509
155.8666667,6.560630196,6.534181894,6.206629843
155.8833333,6.555204903,6.534181894,6.20120455
155.9,6.555204903,6.522992227,6.195440176
155.9166667,6.555204903,6.522992227,6.20120455
155.9333333,6.555204903,6.522992227,6.195440176
155.95,6.560630196,6.522992227,6.195440176
155.9666667,6.560630196,6.522992227,6.195440176
155.9833333,6.560630196,6.517566934,6.20120455
156,6.571819862,6.522992227,6.20120455
156.0166667,6.571819862,6.522992227,6.195440176
156.0333333,6.577245155,6.52841752,6.195440176
156.05,6.577245155,6.52841752,6.190014884
156.0666667,6.566055489,6.534181894,6.190014884
156.0833333,6.566055489,6.534181894,6.190014884
156.1,6.560630196,6.534181894,6.190014884
156.1166667,6.560630196,6.534181894,6.190014884
156.1333333,6.560630196,6.534181894,6.190014884
156.15,6.566055489,6.539607186,6.190014884
156.1666667,6.566055489,6.539607186,6.190014884
156.1833333,6.566055489,6.539607186,6.184589591
156.2,6.571819862,6.539607186,6.184589591
156.2166667,6.571819862,6.545032479,6.184589591
156.2333333,6.577245155,6.545032479,6.184589591
156.25,6.577245155,6.545032479,6.184589591
156.2666667,6.571819862,6.545032479,6.190014884
156.2833333,6.577245155,6.545032479,6.190014884
156.3,6.571819862,6.545032479,6.190014884
156.3166667,6.577245155,6.545032479,6.190014884
156.3333333,6.577245155,6.550457772,6.178825217
156.35,6.571819862,6.539607186,6.184589591
156.3666667,6.577245155,6.539607186,6.178825217
156.3833333,6.577245155,6.539607186,6.190014884
156.4,6.577245155,6.545032479,6.190014884
156.4166667,6.571819862,6.539607186,6.190014884
156.4333333,6.577245155,6.539607186,6.190014884
156.45,6.582670448,6.539607186,6.195440176
156.4666667,6.577245155,6.539607186,6.190014884
156.4833333,6.577245155,6.534181894,6.190014884
156.5,6.577245155,6.534181894,6.190014884
156.5166667,6.582670448,6.522992227,6.184589591
156.5333333,6.577245155,6.52841752,6.184589591
156.55,6.571819862,6.52841752,6.184589591
156.5666667,6.577245155,6.52841752,6.178825217
156.5833333,6.571819862,6.522992227,6.178825217
156.6,6.571819862,6.522992227,6.178825217
156.6166667,6.577245155,6.522992227,6.178825217
156.6333333,6.577245155,6.522992227,6.178825217
