"","date","fertilization_date","alt.fert.date","calc_days_post_fert","alt.dpf","location","days.post.fert","Treatment","family","Dam","sire","indiv.1to15","ImageJ_num","Length.mm","yolk.sac.length","yolk.sac.height","yolk.sac.volume","disposition","reared.wild","measure.type","file.name","original.name..from.Dropbox.","measured.by","duplicate.to.remove","live.eth.test","initial.postfert","yolk.vol","growth","ln.at.hatch","ln.at.swimup","respiration","eyed","experiment","adj_Length","Comments","Comments2","Duplicate","Repeat.Data","Repeat.Data2","Repeat.Data3","decision","data.source","ethanol.vs.chambers","live.vs.chamber"
"3310","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",2,2,11.743,1.882,1.337,1.761492057,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.743","n=10; 6/28/17","","","","","","","ethanol","",""
"3311","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",3,3,12.019,2.099,1.243,1.698059686,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.019","n=10; 6/28/17","","","","","","","ethanol","",""
"3312","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",4,4,11.984,1.794,1.202,1.357155558,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.984","n=10; 6/28/17","","","","","","","ethanol","",""
"3313","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",5,5,11.326,1.654,1.089,1.027045112,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.326","n=10; 6/28/17","","","","","","","ethanol","",""
"3314","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",6,6,11.764,2.008,1.119,1.316503861,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.764","n=10; 6/28/17","","","","","","","ethanol","",""
"3315","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",7,7,11.898,1.684,1.114,1.094235308,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.898","n=10; 6/28/17","","","","","","","ethanol","",""
"3316","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",8,8,12.087,1.744,1.112,1.129156946,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.087","n=10; 6/28/17","","","","","","","ethanol","",""
"3317","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",9,9,11.707,1.844,1.052,1.068539674,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.707","n=10; 6/28/17","","","","","","","ethanol","",""
"3318","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K11","K016","k018",10,10,12.101,1.963,1.054,1.141825603,"ethanol","reared","ImageJ","CG_SwimUp_T2_K11.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.101","n=10; 6/28/17","","","","","","","ethanol","",""
"3319","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",1,1,11.759,2.203,1.23,1.745110676,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.759","n=10; 6/28/17","","","","","","","ethanol","",""
"3320","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",2,2,12.046,1.919,1.244,1.554941272,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.046","n=10; 6/28/17","","","","","","","ethanol","",""
"3321","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",3,3,12.124,2.023,1.36,1.959169247,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.124","n=10; 6/28/17","","","","","","","ethanol","",""
"3322","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",4,4,12.056,2.124,1.433,2.28373206,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.056","n=10; 6/28/17","","","","","","","ethanol","",""
"3323","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",5,5,11.954,2.02,1.351,1.930457847,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.954","n=10; 6/28/17","","","","","","","ethanol","",""
"3324","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",6,6,12.213,1.987,1.29,1.731312813,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.213","n=10; 6/28/17","","","","","","","ethanol","",""
"3325","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",7,7,11.97,1.871,1.031,1.041332382,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.97","n=10; 6/28/17","","","","","","","ethanol","",""
"3326","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",8,8,12.187,1.971,1.188,1.456524389,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.187","n=10; 6/28/17","","","","","","","ethanol","",""
"3327","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",9,9,11.58,1.941,0.761,0.5885632,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.58","n=10; 6/28/17","","","","","","","ethanol","",""
"3328","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K12","K017","k018",10,10,12.304,2.192,1.203,1.661001635,"ethanol","reared","ImageJ","CG_SwimUp_T2_K12.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.304","n=10; 6/28/17","","","","","","","ethanol","",""
"3329","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",1,1,12.211,2.262,1.325,2.079326137,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.211","n=10; 6/28/17","","","","","","","ethanol","",""
"3330","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",2,2,12.079,1.743,1.285,1.506960601,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.079","n=10; 6/28/17","","","","","","","ethanol","",""
"3331","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",3,3,12.4,1.982,1.178,1.440099457,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.4","n=10; 6/28/17","","","","","","","ethanol","",""
"3332","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",4,4,12.076,1.918,1.245,1.556630592,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.076","n=10; 6/28/17","","","","","","","ethanol","",""
"3333","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",5,5,12.138,1.747,1.225,1.372661136,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.138","n=10; 6/28/17","","","","","","","ethanol","",""
"3334","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",6,6,12.466,1.571,1.028,0.869281966,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.466","n=10; 6/28/17","","","","","","","ethanol","",""
"3335","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",7,7,11.523,1.78,1.125,1.17956887,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.523","n=10; 6/28/17","","","","","","","ethanol","",""
"3336","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",8,8,11.494,1.828,1.248,1.490745879,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.494","n=10; 6/28/17","","","","","","","ethanol","",""
"3337","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",9,9,12.171,1.782,1.092,1.112631194,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.171","n=10; 6/28/17","","","","","","","ethanol","",""
"3338","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K13","K019","k021",10,10,11.877,1.737,1.158,1.219593757,"ethanol","reared","ImageJ","CG_SwimUp_T2_K13.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.877","n=10; 6/28/17","","","","","","","ethanol","",""
"3339","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",1,1,12.576,2.245,1.282,1.931926729,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.576","n=10; 6/28/17","","","","","","","ethanol","",""
"3340","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",2,2,12.039,2.124,1.222,1.660715273,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.039","n=10; 6/28/17","","","","","","","ethanol","",""
"3341","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",3,3,12.362,2.221,1.448,2.438282029,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.362","n=10; 6/28/17","","","","","","","ethanol","",""
"3342","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",4,4,12.134,2.123,1.321,1.939786287,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.134","n=10; 6/28/17","","","","","","","ethanol","",""
"3343","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",5,5,12.383,2.062,1.288,1.791095086,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.383","n=10; 6/28/17","","","","","","","ethanol","",""
"3344","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",6,6,11.789,1.913,1.128,1.274475305,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.789","n=10; 6/28/17","","","","","","","ethanol","",""
"3345","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",7,7,11.882,2.033,1.283,1.752221266,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.882","n=10; 6/28/17","","","","","","","ethanol","",""
"3346","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",8,8,12.453,2.238,1.188,1.653831345,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.453","n=10; 6/28/17","","","","","","","ethanol","",""
"3347","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",9,9,12.516,2.053,0.861,0.796881065,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.516","n=10; 6/28/17","","","","","","","ethanol","",""
"3348","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K14","K020","k021",10,10,12.529,2.167,1.269,1.827176121,"ethanol","reared","ImageJ","CG_SwimUp_T2_K14.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.529","n=10; 6/28/17","","","","","","","ethanol","",""
"3349","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",1,1,12.174,2.304,1.554,2.913283567,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.174","n=10; 6/28/17","","","","","","","ethanol","",""
"3350","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",2,2,11.924,2.174,1.479,2.489970164,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.924","n=10; 6/28/17","","","","","","","ethanol","",""
"3351","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",3,3,12.38,2.209,1.295,1.939695276,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.38","n=10; 6/28/17","","","","","","","ethanol","",""
"3352","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",4,4,12.344,2.457,1.509,2.929421681,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.344","n=10; 6/28/17","","","","","","","ethanol","",""
"3353","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",5,5,12.054,2.511,1.55,3.158699885,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.054","n=10; 6/28/17","","","","","","","ethanol","",""
"3354","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",6,6,12.109,2.489,1.556,3.155312205,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.109","n=10; 6/28/17","","","","","","","ethanol","",""
"3355","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",7,7,11.814,2.388,1.488,2.768461194,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.814","n=10; 6/28/17","","","","","","","ethanol","",""
"3356","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",8,8,12.326,2.473,1.439,2.681291057,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.326","n=10; 6/28/17","","","","","","","ethanol","",""
"3357","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",9,9,11.694,2.213,1.423,2.346332032,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.694","n=10; 6/28/17","","","","","","","ethanol","",""
"3358","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K15","K022","k024",10,10,12.196,2.322,1.252,1.905764043,"ethanol","reared","ImageJ","CG_SwimUp_T2_K15.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.196","n=10; 6/28/17","","","","","","","ethanol","",""
"3359","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",1,1,12.187,2.092,1.282,1.800263126,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.187","n=10; 6/28/17","","","","","","","ethanol","",""
"3360","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",2,2,12.073,2.139,1.37,2.102084522,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.073","n=10; 6/28/17","","","","","","","ethanol","",""
"3361","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",3,3,12.193,2.221,1.576,2.888412663,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.193","n=10; 6/28/17","","","","","","","ethanol","",""
"3362","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",4,4,12.452,2.162,1.422,2.289038714,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.452","n=10; 6/28/17","","","","","","","ethanol","",""
"3363","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",5,5,11.918,1.685,0.903,0.719405347,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.918","n=10; 6/28/17","","","","","","","ethanol","",""
"3364","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",6,6,11.78,2.095,1.164,1.486237597,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.78","n=10; 6/28/17","","","","","","","ethanol","",""
"3365","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",7,7,11.219,2.066,0.932,0.939637623,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.219","n=10; 6/28/17","","","","","","","ethanol","",""
"3366","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",8,8,11.759,1.872,1.041,1.062198195,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.759","n=10; 6/28/17","","","","","","","ethanol","",""
"3367","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",9,9,11.919,1.841,0.982,0.929554847,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.919","n=10; 6/28/17","","","","","","","ethanol","",""
"3368","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K16","K023","k024",10,10,12.146,1.93,0.892,0.804054104,"ethanol","reared","ImageJ","CG_SwimUp_T2_K16.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.146","n=10; 6/28/17","","","","","","","ethanol","",""
"3369","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",1,1,11.872,2.014,1.46,2.247829846,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.872","n=10; 6/28/17","","","","","","","ethanol","",""
"3370","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",2,2,11.14,2.164,1.339,2.031499248,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.14","n=10; 6/28/17","","","","","","","ethanol","",""
"3371","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",3,3,11.954,2.016,1.238,1.617819525,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.954","n=10; 6/28/17","","","","","","","ethanol","",""
"3372","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",4,4,11.51,2.169,1.323,1.987822014,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.51","n=10; 6/28/17","","","","","","","ethanol","",""
"3373","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",5,5,12.286,1.677,1.14,1.141145497,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.286","n=10; 6/28/17","","","","","","","ethanol","",""
"3374","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",6,6,11.837,2.221,1.322,2.032402518,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.837","n=10; 6/28/17","","","","","","","ethanol","",""
"3375","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",7,7,11.879,1.748,1.202,1.322356697,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.879","n=10; 6/28/17","","","","","","","ethanol","",""
"3376","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",8,8,11.647,1.955,1.217,1.516094156,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.647","n=10; 6/28/17","","","","","","","ethanol","",""
"3377","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",9,9,11.539,1.925,1.193,1.434530798,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.539","n=10; 6/28/17","","","","","","","ethanol","",""
"3378","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K2","K002","k003",10,10,11.206,2.183,1.158,1.532742183,"ethanol","reared","ImageJ","CG_SwimUp_T2_K2.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.206","n=10; 6/28/17","","","","","","","ethanol","",""
"3379","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",1,1,12.531,2.347,1.389,2.370914193,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.531","n=10; 6/28/17","","","","","","","ethanol","",""
"3380","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",2,2,11.938,2.234,1.45,2.459333518,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.938","n=10; 6/28/17","","","","","","","ethanol","",""
"3381","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",3,3,12.909,2.472,1.093,1.546276109,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.909","n=10; 6/28/17","","","","","","","ethanol","",""
"3382","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",4,4,12.378,2.172,1.366,2.122068873,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.378","n=10; 6/28/17","","","","","","","ethanol","",""
"3383","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",5,5,12.533,2.166,1.225,1.701879806,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.533","n=10; 6/28/17","","","","","","","ethanol","",""
"3384","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",6,6,11.865,2.531,1.415,2.653403394,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.865","n=10; 6/28/17","","","","","","","ethanol","",""
"3385","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",7,7,12.973,1.687,1.062,0.996236322,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.973","n=10; 6/28/17","","","","","","","ethanol","",""
"3386","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",8,8,12.367,2.499,1.392,2.535379545,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.367","n=10; 6/28/17","","","","","","","ethanol","",""
"3387","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",9,9,12.039,1.889,1.174,1.363221438,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.039","n=10; 6/28/17","","","","","","","ethanol","",""
"3388","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K3","K004","k006",10,10,12.382,2.17,1.333,2.018916178,"ethanol","reared","ImageJ","CG_SwimUp_T2_K3.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.382","n=10; 6/28/17","","","","","","","ethanol","",""
"3389","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K4","K005","k006",1,1,12.011,2.21,1.294,1.937577497,"ethanol","reared","ImageJ","CG_SwimUp_T2_K4.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.011","n=10; 6/28/17","","","","","","","ethanol","",""
"3390","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K4","K005","k006",2,2,11.862,2.163,1.116,1.410532717,"ethanol","reared","ImageJ","CG_SwimUp_T2_K4.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","11.862","n=10; 6/28/17","","","","","","","ethanol","",""
"3391","","6/13/17","6/13/2017","-42899","-42899","Kup","SwimUp","T2","K4","K005","k006",3,3,12.075,1.763,1.173,1.270125373,"ethanol","reared","ImageJ","CG_SwimUp_T2_K4.jpg","","A. Kocher 2019","","","no","yes","yes","no","yes","no","","swimup","12.075","n=10; 6/28/17","","","","","","","ethanol","",""
